Customer ID,fisrt_name,LastName ,Gender?,Date Of Birth,CITY,state ,job_title,Customer Segment,AnnualIncome,join_date
C01438,poojA   ,   singh  ,Female,02-06-2001,  Kochi  ,Kerala, Business Owner  ,Corporate,1761700.47,02-04-2022
C02823,Anaya,Chopra  ,Female,15-11-2000,  Delhi,Delhi,   Retired,Retail,unknown,03-11-2022
C02352,aadhya  ,  malhotra   ,Female,22-07-1983, CHANDIGARH   ,Chandigarh,  Self Employed ,Corporate,969487.97,22-01-2022
C03141,MYRA  ,   JaiN  ,Female,08-03-1976, Lucknow,Uttar Pradesh, Salaried   ,Retail,,06-27-2021
C03388,  PaRI   , Iyer ,Female,25-06-1972,  Hyderabad  ,Telangana,Self Employed   ,Corporate,$396000.0,20-08-2020
C02205,kRishnA  ,IyeR ,Female,17-03-1983, GURUGRAM ,Haryana,,Retail,,06-03-2021
C02867,Anaya   , gUPta  ,Female,23-01-1962,   Jaipur   ,Rajasthan, Self Employed   ,Retail,276278.7,2024-08-29
C01512,AYAAN ,  IYER,Female,06-10-1970,  AHMEDABAD,Gujarat,  Salaried   ,Retail,,04-07-2020
C02727, PRIYA  ,Patel,Male,15-07-1996, kolkata  ,West Bengal,,Retail,438103.63,11-02-2020
C02216,riya   , MALhotra   ,Male,10-03-1994,   Ahmedabad,Gujarat,   Student   ,Premium,890272.98,29-01-2019
C00710,   AARAV, Kulkarni   ,Male,03-09-1985,nan,Madhya Pradesh,   Business Owner ,Corporate,unknown,22-03-2022
C04700,  rIYA ,  Kapoor  ,Female,17-07-1985,,Madhya Pradesh,Self Employed,SME,,14-03-2018
C03173,  karAn,   Agarwal,Male,19-02-1983,hyderabad   ,Telangana,,Retail,327839.51,12-02-2023
C02701,  rOHan ,verma  ,Female,27-02-1990,,Madhya Pradesh,,Retail,,15-11-2019
C02335,Rahul   ,paTEL,Male,28-01-1989,   HYDERABAD ,Telangana,,Retail,$552301.64,20-08-2025
C01420, VIHAAN,   malhotra,Female,07-01-1986,  Lucknow  ,Uttar Pradesh,Freelancer  ,Retail,501958.43,10-07-2019
C03714,  kiara,  SINGH ,Female,16-05-1967,NAN,Karnataka,  Retired ,Retail,,08-21-2019
C04025,  KarAn  ,   MALHOTRA  ,Female,11-03-2003,  Bhopal ,Madhya Pradesh,   Business Owner  ,Premium,508091.53,04-30-2024
C02179,neha   ,  jain,Female,16-11-1977,CHENNAI   ,Tamil Nadu,Business Owner  ,Retail,260925.03,16-04-2018
,   Sara,   NaIR ,Female,09-06-1987,   Ahmedabad   ,Gujarat, Student,Corporate,1018664.24,21-09-2025
C04409, KARaN ,  mehta ,Female,25-05-1991,,Delhi,Retired   ,Retail,321664.77,2020-04-19
C00024,aditya  ,   MEHTA,Female,07-09-1964,  Mysuru,Karnataka,  Business Owner  ,Retail,259700.97,10-09-2019
C01181,vihaan  , JaIN,Female,19-04-1991, Mysuru  ,Karnataka, Retired  ,Retail,572074.78,2023-10-27
C00242,ANAYA, MEHTa   ,Female,05-11-1977, Pune ,Maharashtra,Student ,Premium,530645.85,06-08-2019
C04400,AMIT ,   Desai ,Male,15-01-1961,,Madhya Pradesh,   Self Employed ,Retail,442020.2,06-07-2018
C03751,  Aditya   , bansal ,Male,14-07-1961,,Rajasthan,Salaried   ,Retail,180000.0,14-08-2024
C02982,ira   ,Nair  ,Female,17-06-1973,   hyderabad   ,Telangana,Business Owner   ,SME,$661875.54,06-02-2019
C04191, Sai   , malhotra,Female,02-05-1997,Hyderabad,Telangana,  Business Owner,SME,675819.94,2024-01-22
C03931,   ADITYA   , Desai,Female,27-12-1996,NAN,Maharashtra,Self Employed   ,Retail,396397.5,19-06-2025
C01160, ira ,  KUMAR ,Male,01-06-1961,Mumbai  ,Maharashtra, Salaried,SME,,03-03-2018
C02508,  IRA,   MishrA  ,Female,14-11-1982,Bengaluru   ,Karnataka,  Self Employed   ,Retail,239383.54,07-02-2026
C00795,  rohan  ,  Gupta ,Female,20-12-1985,   Indore,Madhya Pradesh,,Corporate,2155619.58,22-10-2024
C03584,  Aadhya,  BANSAL,Female,10-11-2003,indore,Madhya Pradesh, Freelancer,SME,1028148.69,24-05-2025
C00991,AYaan ,  nAir   ,Male,02-02-1963,  Lucknow   ,Uttar Pradesh,   Retired ,Retail,293198.9,18-06-2022
C03363,   Ira   ,iyer ,Female,03-07-1994, LUCKNOW  ,Uttar Pradesh,  Student   ,Premium,640299.01,18/08/2021
C00608,  VIVAAN  ,  BANSAL  ,Male,26-06-1994,   hyderabad ,Telangana,Student ,SME,1566109.15,18-01-2023
C04742,   AADHYA,GUPTA  ,Male,08-06-1978, LUCKNOW  ,Uttar Pradesh,   Student  ,Wealth,,08-08-2023
C02803,ARJUN,   PATEL  ,Male,17-02-1978,Coimbatore,Tamil Nadu,,SME,761730.89,14-11-2023
C04895, priya ,  joshi ,Male,01-07-1964, Nagpur  ,Maharashtra,Retired   ,Wealth,1234637.01,04-28-2018
C04714,  KIARA   ,   kumAr ,Male,23-06-1987, Pune,Maharashtra,Student ,Retail,991923.67,27-09-2023
C04776, KrishNA,Agarwal,Female,27-02-1995, lucknow  ,Uttar Pradesh, Retired   ,Retail,262682.32,2025/03/31
C02165,  PRIYA   ,   Iyer  ,Female,04-04-2002,Gurugram ,Haryana,Freelancer  ,Retail,377965.52,15-05-2018
C04716,  AMIT ,   JAIN ,Male,13-08-1965,  chandigarh   ,Chandigarh,   Salaried,Premium,748960.61,05/06/2019
C00800,   rEyANsh  , gupta   ,Female,03-05-1967,,Telangana, Self Employed ,Retail,unknown,07-07-2021
C04587,  SnehA,patel  ,Male,28-04-1984,Bengaluru,Karnataka,,Retail,305677.77,26-07-2022
C00667,  viVAan   ,Agarwal,Male,19-09-1991,Ahmedabad   ,Gujarat, Student  ,Premium,1250926.33,2024/06/18
C03885,anayA  , reddy,Male,20-08-1986,Delhi,Delhi, Self Employed  ,Retail,414862.65,18-10-2023
C04424,  Krishna,PaTeL,Male,12-11-1977, HYDERABAD ,Telangana, Freelancer  ,Retail,350887.96,22-04-2018
C00192,  nisha  ,   Sharma  ,Male,26-01-1967,  noida,Uttar Pradesh,,Premium,4361823.49,03-10-2018
C01064,  nehA  ,VERMA,Female,05-12-1999,Mumbai   ,Maharashtra, Salaried ,Premium,417763.15,07-02-2024
C03833,   kRIsHNa ,  joshi ,Male,18-03-1970,Chandigarh ,Chandigarh,   Freelancer  ,Corporate,396000.0,2024-08-21
C04429,   SAI   ,  malhotra  ,Female,19-09-1981,   Chandigarh,Chandigarh, Salaried,Retail,180000.0,12-03-2018
C02816,ADITYA, kumar ,Female,08-12-1991,   Surat ,Gujarat, Retired ,Retail,752094.2,02-10-2024
C00938,   ISHAAN,  PatEl ,Female,25-06-1977,  indore,Madhya Pradesh,Retired ,Corporate,684926.09,19-09-2020
C03407, Pari,   KULKARNI  ,Female,03-03-1997,   Bengaluru ,Karnataka,  Retired ,SME,,06-11-2025
C01356, vihaan ,   KULkarni   ,Female,11-10-1982,   Jaipur ,Rajasthan,Student   ,Retail,184005.29,07-10-2023
C02224,   Amit , KAPOOR  ,Male,08-06-1973, lucknow   ,Uttar Pradesh,,Premium,450460.06,2022-07-02
C04372, Ira   , Chopra,Male,22-08-1991,Ahmedabad   ,Gujarat,Business Owner  ,Retail,,17-10-2025
C04457, POOJA,iyer  ,Female,07-04-1966,  Coimbatore  ,Tamil Nadu,,Premium,619927.27,03/09/2019
C04011,   IsHAan , Jain   ,Female,27-01-1965,Indore   ,Madhya Pradesh, Business Owner  ,Retail,662767.09,29-12-2018
C01942,  NISHA   ,   sharma ,Male,11-08-1972,,Kerala, Business Owner ,SME,659633.28,19-02-2024
C01082,  ANAYA,  nair ,Female,05-07-1966,   Lucknow   ,Uttar Pradesh,  Retired,Retail,$unknown,02-06-2022
C02214,REYAnSH,mAlHotra   ,Male,15-11-1970,   Bengaluru   ,Karnataka,Business Owner ,SME,,16-01-2021
C01034,  POOJA,   MEhTa  ,Female,14-08-1985,  Surat  ,Gujarat,,Retail,752961.52,06-07-2018
C02772,Priya   ,  gupta   ,Female,23-01-1988,Bhopal   ,Madhya Pradesh,  Self Employed   ,Retail,629305.94,11/06/2018
C03036, amit, jOsHI,Female,12-10-1986, Jaipur  ,Rajasthan,,Retail,$278976.42,14-09-2023
C00198,Aditya  ,   Kulkarni,Female,05-09-1995,  Surat   ,Gujarat, Salaried  ,Retail,313273.68,03-01-2024
C01663,   VIVAAN,   chopra  ,Female,02-06-1981,   Pune  ,Maharashtra,,Retail,411425.56,14-12-2024
C01679, vihaan , kuLKarNi ,Female,11-07-1973,   Indore,Madhya Pradesh,   Self Employed,Retail,701504.36,2024/07/12
C03466,pari,  joShI   ,Male,25-08-1995,   Indore,Madhya Pradesh, Retired   ,SME,330865.6,2019/09/27
C04308, Anaya ,   MEHTA,Female,25-07-1974,JAIPUR   ,Rajasthan,  Retired,Premium,429995.99,06-07-2021
C00805,  sara  ,   ChOpRA ,Female,24-12-1974,Noida,Uttar Pradesh,   Freelancer ,Retail,673326.5,15-10-2019
C03522, VIVAAN,iYER ,Male,27-08-1992,,West Bengal,,Premium,783812.93,21-10-2025
C00382,   DIya   ,  mishra  ,Male,15-03-1992,MUMBAI  ,Maharashtra,  Freelancer  ,Retail,$316549.64,01/08/2020
C03339,IRA   ,   kUmAr   ,Female,07-11-1969,  Delhi  ,Delhi, Student   ,Premium,1481929.85,15-05-2025
C02484, sai   ,   REDDY,Male,23-07-2001, Ahmedabad   ,Gujarat,   Freelancer,Premium,1434284.32,05-21-2019
, KiARA,Mehta  ,Male,05-08-1978,,Delhi,,SME,,17-08-2018
C01288,   AARAV   ,   jaIN,Male,04-04-1989, Hyderabad,Telangana, Salaried ,SME,1278028.46,2019-04-07
C02792,  ira , mISHrA   ,Female,28-08-1987, GURUGRAM   ,Haryana,   Retired ,SME,265951.69,01-29-2024
C02152, Myra ,SINGH   ,Male,20-07-1979,Nagpur  ,Maharashtra,Freelancer,Retail,750201.11,25-04-2023
C02154,  vivaan ,malhotra   ,Female,28-05-1980,   Surat   ,Gujarat,,Corporate,,04-01-2023
C04878, DIYA   ,Patel,Female,04-05-1998,Coimbatore   ,Tamil Nadu,  Self Employed   ,Premium,1134336.13,07-13-2021
C04612, vivaan  ,   SharmA ,Female,20-11-1985, Mumbai  ,Maharashtra,Salaried   ,SME,1085719.31,16-09-2018
,   ayaan,   MEHTa,Female,11-03-1996,nan,Madhya Pradesh,Retired   ,Premium,1034342.06,17-04-2019
C00284,   AARAV   ,sINGh,Male,06-12-1981, delhi ,Delhi,,SME,1001211.57,26-11-2023
C04187, AARAv  ,singh   ,Female,11-06-1961,   Chandigarh   ,Chandigarh,,Wealth,1440576.75,18-01-2021
C02785,  ADITYA ,  MALhOtra ,Female,03-02-1966,mysuru ,Karnataka, Student ,Premium,537262.9,06-08-2025
C01649,  aarav ,   KAPOOR  ,Male,05-10-1960,delhi ,Delhi,Freelancer  ,Retail,884971.65,23-07-2018
C03865,Kiara   ,agarwal ,Male,24-08-1980,   jaipur   ,Rajasthan,   Business Owner,Retail,386863.72,20-04-2020
C03828,kRIshnA ,   mehta,Female,21-08-1965,Kochi ,Kerala,Business Owner,Retail,411487.53,20-06-2024
C02423,   ANIKa,reddy,Male,26-11-1966,   KOCHI  ,Kerala, Freelancer,Retail,324304.07,29-06-2025
C02370,  Kiara  ,  MEHTA   ,Male,02-10-1997,,Maharashtra,,Retail,234941.96,08-12-2024
C00314,KRISHNA   ,  Nair   ,Male,11-02-1990,  Mysuru ,Karnataka,Self Employed   ,Wealth,3458567.58,2023-10-20
C03640,REYANSH   ,Kapoor,Male,16-02-1990,  Lucknow  ,Uttar Pradesh,   Retired ,Retail,813925.56,04-03-2022
C04986, Krishna  ,rEddy  ,Female,07-03-1995,Lucknow,Uttar Pradesh, Retired ,Retail,619844.56,27-02-2025
C04094,  aarav , GUPTA ,Male,16-08-1994,Kolkata,West Bengal,  Retired ,Retail,886512.0,02-05-2025
C02005,aadhya ,Reddy ,Female,17-01-1986,   Pune  ,Maharashtra,   Salaried   ,Retail,436321.87,09-07-2025
C04661,VIhAaN ,Singh  ,Female,12-12-1988,  NAGPUR,Maharashtra,Freelancer,Retail,332561.66,10-06-2022
C02934,ARJUN , Mishra   ,Male,26-07-1992,   Bengaluru,Karnataka,Freelancer  ,Premium,,30-10-2019
C04813,  dIya   ,  JAIN,Female,26-10-2000, nagpur   ,Maharashtra, Student   ,Premium,616093.47,08-03-2019
C02007,   kiara   ,Singh   ,Male,06-08-1974, COIMBATORE   ,Tamil Nadu, Freelancer ,Retail,388592.67,01/04/2019
C04338,   myra , MALHOTRA ,Female,10-03-1991,Gurugram,Haryana,Self Employed  ,Retail,unknown,2023-05-22
,REYANSH   ,  MISHRA,Female,17-12-1968,  Ahmedabad  ,Gujarat,Student   ,Retail,318030.52,24-02-2024
C04944, VIVAAN,  malhotra,Female,05-01-1963,nan,Madhya Pradesh,Student  ,Retail,,2025-09-09
C03802,pooJa  ,   mehta,Male,10-04-1990,  Indore,Madhya Pradesh,  Freelancer,Premium,954799.31,05-01-2020
C02342,  Pari  , MALHoTRA ,Male,18-12-2003,Chandigarh,Chandigarh,Self Employed   ,Wealth,2004697.92,17-08-2021
, viVaan   , reDDy,Male,20-10-1978,,Maharashtra,   Self Employed  ,Retail,623441.37,28-10-2018
C04542,anIkA, REDDY,Male,14-11-1965,Ahmedabad,Gujarat,   Student,Premium,1141806.76,27-09-2024
C01784,   krishna  ,kaPOOR  ,Female,13-02-1969, Delhi   ,Delhi, Self Employed,Retail,unknown,2020/03/10
C01401, ANIKA ,   mEHta   ,Male,13-06-1990,  Pune,Maharashtra,Business Owner  ,Retail,256890.83,21-11-2019
C00749,   kabir,   Mishra  ,Female,05-01-1996,  MUMBAI,Maharashtra,   Student   ,Retail,837079.14,16-04-2020
C03259,  Rohan,  SHarmA ,Female,04-02-1961,  Lucknow   ,Uttar Pradesh, Business Owner  ,SME,unknown,10-27-2020
C01201,  NISha ,Reddy  ,Female,06-06-1968,   Indore,Madhya Pradesh,Salaried  ,Retail,unknown,26-01-2020
,   vIVAaN   ,Reddy  ,Female,12-11-1982,   Mumbai ,Maharashtra, Salaried  ,Retail,825385.91,23-03-2024
C00780,  kiara,  CHOPRA   ,Female,07-03-1972, INDORE ,Madhya Pradesh, Student ,Retail,362488.94,06-29-2023
C02242,  rohan,  verma ,Male,01-06-1985,Kolkata,West Bengal, Business Owner,Retail,867966.06,02-05-2025
C00592,  REYANSH   , MALHOTRA,Male,14-08-1983,Chennai   ,Tamil Nadu, Student,Retail,291131.13,02-03-2023
C01010,   Aditya   ,   MEHTA ,Female,24-11-1962,,Maharashtra, Retired,Retail,896601.26,2019-05-12
C04825,   KAraN, iyer,Female,22-12-1998, bengaluru,Karnataka,   Self Employed   ,Retail,326279.96,01-30-2023
C01626,  ANIKA  ,   CHOPRA   ,Female,15-09-1969,Mysuru,Karnataka,   Retired   ,Wealth,1348419.21,02-12-2023
C02146,   kiara  ,  kulkarni  ,Female,24-10-1966,LUCKNOW  ,Uttar Pradesh, Retired,Retail,,05-02-2022
C03924,  diYa   ,   AGARWAL ,Female,17-08-1970,   PUNE ,Maharashtra,Salaried  ,Retail,865936.69,2018/01/21
C04051, aarav   ,  Jain,Male,01-07-1989,,Madhya Pradesh, Student ,Retail,unknown,01-10-2025
C00607,  REyaNsH  ,   NAir ,Female,22-02-1966, Chandigarh  ,Chandigarh,  Student ,Corporate,unknown,08-30-2023
C01791, ayaan,  KULKARNI ,Male,25-06-1980,  Nagpur,Maharashtra,  Freelancer   ,Premium,880348.25,01/08/2022
C04688,   VIVAAN   ,  Malhotra,Female,03-06-1964, Noida,Uttar Pradesh,,Retail,,10-10-2025
C02643,DIYA ,Bansal,Female,21-01-1992,Bengaluru ,Karnataka,  Self Employed  ,Premium,336938.72,10-09-2020
C03905,   Sneha,  AGARWAL ,Male,21-11-1976,Delhi  ,Delhi,   Freelancer  ,Corporate,894021.28,26/04/2021
C01692, sai,  Malhotra,Male,06-03-1992,Mysuru,Karnataka,  Retired  ,Premium,unknown,21/04/2021
C04076, Amit, kumar   ,Female,13-05-1983,  Coimbatore ,Tamil Nadu,Salaried   ,Corporate,,2022-03-07
C00958,   Vivaan,   Jain  ,Female,07-12-1969, Hyderabad,Telangana,   Self Employed ,Retail,771789.11,11-08-2025
C02918,  AARAV ,NAIR ,Female,22-12-1978,   surat,Gujarat,,Premium,1071176.31,10-08-2020
C04103, MYRA  ,  iYeR   ,Female,26-03-1980,BENGALURU   ,Karnataka,  Freelancer  ,Retail,$unknown,08-19-2019
C01668, Pooja,Kumar ,Female,02-12-1986,  Gurugram,Haryana,Freelancer  ,Retail,277248.12,2025/09/12
C02685,   aarav   ,   gupta   ,Female,07-07-1979,   Ahmedabad   ,Gujarat,,SME,unknown,2025-01-17
C02638,  aaRAv   ,   KulKARni,Male,21-03-1988,Chennai,Tamil Nadu,Freelancer   ,Retail,276375.68,15-02-2026
C04296,   NEHA , MALHOTRA ,Male,28-11-2001,  KOLKATA   ,West Bengal,   Retired   ,Retail,unknown,01-06-2022
C01018,  AMIT,  Kapoor,Male,25-05-1987,NAN,Rajasthan,,Retail,290041.36,01-02-2018
C04004,AADHYA   ,  Desai,Male,10-12-1965,,Maharashtra,   Salaried,Retail,335063.71,11-07-2020
C02949,pARi   ,SHARMA,Male,10-08-1967,  Ahmedabad,Gujarat,  Freelancer,Premium,623651.4,06-05-2022
C03399, Nisha   ,  Verma,Female,14-04-2003,  CHANDIGARH,Chandigarh,Self Employed  ,Retail,591770.57,10-01-2021
,  neha ,PATEL,Male,10-02-1978,Nagpur ,Maharashtra,  Student,Retail,235680.27,2018-06-09
C01630,  pRiya,  agarwal,Male,13-01-1991,  Kochi   ,Kerala,  Freelancer ,SME,,2024-06-25
C02575,riya  ,   agarwal   ,Female,17-05-1973,,Maharashtra,  Freelancer,Retail,790197.06,07/04/2022
C03211,   Pooja ,   Gupta ,Female,17-12-1989,,West Bengal,Freelancer  ,SME,252000.0,25-03-2021
C00371,arjun  ,  MEHTA   ,Male,22-05-1964,KOCHI  ,Kerala,Business Owner  ,Retail,434494.13,12-12-2024
C02505,  riya   ,   kUMar ,Female,11-08-1965,  Noida   ,Uttar Pradesh,  Business Owner,SME,1123858.76,11-01-2024
C02020,   NISha   , BANSAL   ,Female,25-09-1965,AHMEDABAD   ,Gujarat,Student  ,Retail,1197534.8,30-03-2023
C02882, Pari   ,   VERMA ,Female,06-09-1961,  kochi,Kerala,,Corporate,791548.01,21-07-2022
C03628,   Ira  ,  MAlHotrA,Male,18-08-1993, mumbai   ,Maharashtra,Freelancer  ,Retail,616668.32,05-05-2023
C03957,   Anika,  singh  ,Female,01-09-1963, indore  ,Madhya Pradesh, Freelancer ,Retail,1019297.34,2018/02/17
C01814, NEHA   , chopra,Female,22-12-1971,  Indore ,Madhya Pradesh, Business Owner,Retail,946766.28,21-10-2025
C00460,ARJUN   ,patel,Male,02-08-1969, Chandigarh,Chandigarh,   Freelancer   ,SME,unknown,12-08-2018
C02639,  Kabir,KaPoOr ,Female,02-04-1994,   Mumbai,Maharashtra,   Salaried ,Corporate,unknown,12-03-2025
C04184,  paRi   , malhotra  ,Female,19-05-1975,   Kochi ,Kerala,  Freelancer ,Retail,694329.41,06-05-2025
C04888, PARI  ,  KULKARNI  ,Female,21-05-1971,   BHOPAL  ,Madhya Pradesh,  Self Employed   ,SME,unknown,2021-09-04
C02437, ANiKA ,   AGARWAL,Male,13-08-1966,  CHANDIGARH  ,Chandigarh,Salaried,Retail,$341063.79,04-06-2018
C03049,ayaAN,patel,Female,13-09-1985,,Uttar Pradesh,Salaried  ,SME,1227806.54,11-15-2023
C01629,   PARI   ,   gupta ,Male,08-11-1995,   noida ,Uttar Pradesh,Salaried  ,Premium,525210.34,31-03-2025
C01184,   priya ,reddy  ,Female,07-01-2002,Surat ,Gujarat, Freelancer  ,Premium,2278704.01,2021/11/10
C03705,  RIYA   ,  AGARWAL   ,Male,04-07-1970,   Kolkata   ,West Bengal,   Student  ,Retail,301750.63,04-03-2026
C03043,   ADITYA ,NAIR,Female,05-08-1969, Delhi ,Delhi,   Salaried,Premium,705781.78,11-10-2025
C00766,Riya,  joshi   ,Female,04-09-1986,   Pune ,Maharashtra, Student ,SME,395608.12,10-05-2019
C03165,kabir ,joshi  ,Male,03-07-1976,   bhopal   ,Madhya Pradesh, Salaried ,Retail,489588.85,27-02-2021
C00449,   NIsHa  , nair   ,Male,02-12-1960,  AHMEDABAD  ,Gujarat, Business Owner   ,Wealth,unknown,27-06-2020
C04991,   vihaan   , agarwal ,Female,20-12-1998,   CHANDIGARH ,Chandigarh,  Retired ,Corporate,$913506.48,10-05-2022
C03926,rAhul,   Kumar,Female,06-04-1998,Ahmedabad ,Gujarat,   Business Owner ,Corporate,905802.19,29-07-2025
C02583, amit  ,singh ,Female,07-03-2001, Kolkata ,West Bengal, Salaried ,Retail,469049.3,14/07/2019
C02184, riya,   sharma ,Male,07-02-1962,NAN,Kerala,,Premium,unknown,27-01-2023
C04519,  KARAN , joshi   ,Male,02-11-1963, JAIPUR,Rajasthan,  Freelancer  ,Retail,$687084.49,2018-04-05
C02166,  Pooja, mehta,Female,03-11-1968,kolkata   ,West Bengal,,Retail,623261.65,21-02-2021
C04831,   KRishna   ,iyer ,Male,28-06-1972,  Chandigarh ,Chandigarh,   Freelancer   ,Retail,$297056.71,20-02-2019
C03785,Vivaan   , MISHRA,Female,12-02-2004,   Mumbai ,Maharashtra, Student ,Retail,258384.33,19-08-2021
C00407,karan  , agarwal,Female,19-08-1980, CHANDIGARH   ,Chandigarh,  Student  ,SME,355236.34,28-06-2020
C02213,aRjUn   ,nair ,Male,23-04-1978,   DELHI   ,Delhi,Business Owner ,Corporate,396000.0,2023-04-29
C02869, Vihaan ,bansal ,Male,16-03-1987,  Kolkata,West Bengal,  Freelancer,Retail,448695.99,05-01-2023
C00092,Ayaan  ,  PATEL  ,Female,20-01-1990,  Lucknow   ,Uttar Pradesh,  Freelancer   ,SME,1227121.46,2021-05-22
C03240,  paRI  ,   deSAi   ,Male,18-01-1960,NAN,Uttar Pradesh,Business Owner ,Corporate,,2020/08/16
C00806,   Aadhya  ,  Chopra,Male,11-07-1995,   Mumbai  ,Maharashtra,  Retired  ,Retail,unknown,24-02-2026
C01515,RAhUL ,  IYeR ,Male,16-02-1964, NAGPUR,Maharashtra,   Business Owner  ,Premium,$nan,04/06/2018
C00556,   Vivaan ,   BANSAL   ,Male,24-04-1966,   LUCKNOW  ,Uttar Pradesh,  Self Employed   ,Retail,180000.0,01-11-2024
C04694, ayaan  , IyeR,Male,22-04-1960,  Pune ,Maharashtra,  Student  ,SME,353396.54,2025-09-03
C01553, Ira  ,  SiNgH  ,Female,10-02-1966,,Haryana,   Salaried,Retail,484574.03,19/06/2024
C03076,  Aditya   ,MIsHrA,Male,08-08-1978, MYSURU,Karnataka,   Student ,Wealth,,01-03-2021
C01049, VIHAAN  ,  bansal   ,Female,26-11-1970, INDORE  ,Madhya Pradesh,  Freelancer  ,Retail,409235.88,03-08-2025
C04118,AMIT ,  JOSHI,Male,22-06-1960,   lucknow  ,Uttar Pradesh,Freelancer ,Retail,862634.51,2024-12-25
C00732,   AARAV   ,   Joshi ,Male,07-08-1978,Delhi,Delhi, Business Owner ,Premium,1463218.99,15-12-2019
C03090,  vihaan,  KULKARNI  ,Female,21-08-1965,   indore,Madhya Pradesh,,SME,657372.72,26/12/2022
C03984,   Reyansh  ,CHOPRA   ,Male,15-01-1965,  bengaluru,Karnataka, Self Employed ,Retail,unknown,2022-08-23
C00912,   POOJA , mishra,Female,05-01-1960,   Pune,Maharashtra,,Corporate,unknown,2019/11/30
C01050,Ishaan,   AGarWal,Male,20-06-1993,hyderabad ,Telangana,  Retired ,SME,665742.99,05-01-2026
C03964, AnayA  , Iyer ,Female,03-03-1994,  HYDERABAD   ,Telangana, Student ,Retail,510312.44,01-10-2024
C01046, parI   ,   mishra ,Female,24-05-1986,nan,Telangana,Salaried,Retail,272167.37,03-01-2021
C02299,ANIKA,VerMA,Male,16-02-1985,nan,Tamil Nadu,  Retired ,Retail,,19-09-2023
C00508,  Myra  ,KUMAR ,Female,16-08-1980,  Coimbatore   ,Tamil Nadu, Business Owner,Retail,,10-11-2024
C04513, NeHA,  KUMAR,Male,10-12-1971,Pune  ,Maharashtra,   Retired ,Premium,609662.02,23-01-2022
C02380,   myra,   JAIN   ,Male,14-08-2003,  Noida ,Uttar Pradesh,Student ,Corporate,$481067.44,20-03-2025
C01348,  AnIkA   ,   CHOPRA ,Female,17-08-1978,  Mumbai ,Maharashtra, Freelancer ,Corporate,1283791.72,30-10-2023
C00769,anaya , jain  ,Male,05-12-2003, AHMEDABAD ,Gujarat, Business Owner,Retail,1329944.56,14-03-2018
C04701, Vivaan,   iyer   ,Male,13-03-1974,Mumbai,Maharashtra,   Business Owner ,SME,,20-01-2019
C04725,   Sara   , KULKARNI ,Female,14-11-1969,Nagpur  ,Maharashtra,Salaried   ,Retail,,2020-04-05
C04521,Pari   ,DESAI   ,Male,06-07-1978,Indore ,Madhya Pradesh, Freelancer  ,Retail,,12-25-2024
C03032, Myra ,   Bansal  ,Male,17-02-1982,  Nagpur   ,Maharashtra,  Business Owner  ,Retail,767669.37,18-10-2021
C01386,   karAn, rEDdy,Male,21-06-1965,  Surat ,Gujarat,  Freelancer ,Retail,433177.59,12-04-2021
C02651,  SAI ,  singh,Female,07-12-1991, Chandigarh,Chandigarh, Self Employed ,Retail,490105.71,27-01-2023
C00930,   KRISHNA  ,   bansal  ,Male,07-04-1980, Coimbatore  ,Tamil Nadu,Salaried   ,Retail,439765.01,29-01-2023
C03219,Nisha  ,  Reddy ,Female,16-01-1984,DELHI ,Delhi,Retired   ,Retail,289088.57,22-06-2025
C04867,   sara,Mehta,Female,25-11-1975,  MYSURU   ,Karnataka, Retired,Wealth,,2019-10-07
C03784,  MyRA  , KULKARNI   ,Male,16-08-1977, Chennai,Tamil Nadu, Self Employed ,Wealth,950177.52,04-02-2022
C03862,   IRA,  AGArWAL ,Male,25-07-1990,   NAGPUR ,Maharashtra,,Retail,323026.79,06-02-2025
C01863,anaya,   VERma  ,Male,11-09-2004,  PUNE   ,Maharashtra, Business Owner ,SME,767223.3,19-05-2020
C02582,krishna  ,   mehta ,Male,01-12-1985,   mumbai  ,Maharashtra, Student  ,SME,1229182.57,11/11/2024
C04396,   riYA , singh ,Male,17-08-2001,   Jaipur  ,Rajasthan,  Student,Premium,554946.91,27-04-2023
C01740,   pRiYa ,   JAIN ,Male,14-03-1976,  Mumbai  ,Maharashtra, Self Employed,Wealth,1572074.04,05-03-2026
C02463,   iSHAAN,nair   ,Female,15-12-1973,   BHOPAL  ,Madhya Pradesh, Student  ,Corporate,674091.24,08/10/2022
C04099,   krishna,  KaPoOr  ,Female,10-07-1974,  Coimbatore,Tamil Nadu,  Business Owner   ,Retail,783719.79,27-02-2019
C04089,vivaan,  MISHRA,Female,10-02-1996,  lucknow,Uttar Pradesh, Retired   ,Retail,578844.29,05-08-2018
C00971, Ishaan   ,   VErMA,Female,10-01-1969,  Surat ,Gujarat,   Salaried,Retail,unknown,23-12-2021
C04670,   aadhya , bansal ,Female,27-03-1963,JAIPUR   ,Rajasthan,  Salaried  ,SME,466372.1,2022/05/03
C03597,kriShna  ,   VERMA,Female,05-07-1972,ahmedabad   ,Gujarat,  Retired  ,Premium,689216.53,09-03-2023
C04379,   DIYA   ,   bansal  ,Male,06-06-2003,   Chennai ,Tamil Nadu,,Retail,,06-01-2021
C01130,ISHAAN  ,   NAIR ,Female,16-05-1998,  surat ,Gujarat,,Premium,582380.48,16-10-2020
